520085140,106,1
520327909,2,0
521180893,99,1
521270729,498,1
522613477,3,0
526862459,753,1
527627056,1,1
528493066,6,1
528795531,2,0
528796718,5,0
529296546,1129,1
529418978,9,1
531318201,12,0
532495865,7,0
532541993,21,1
532657621,282,0
535753102,229,2
537721010,261,1
538069244,2,0
539100313,26,0
539441001,47,0
539716013,427,1
540194877,744,3
541293779,30,0
542110032,30,0
542878994,3,0
543299069,20,1
543414756,584,2
545396530,174,0
546152121,6,0
547089105,730,1
547358807,237,1
548636140,7,0
549269524,1,0
549576526,1,0
549585064,11,0
550457940,33,0
550532755,270,2
551056149,9,0
551163624,16,0
551439426,9,0
551937777,561,1
552002652,64,0
552029665,20,0
552740921,1,0
553943570,5,0
553992482,28,0
554174318,10,0
555227531,153,2
555244502,524,0
555294143,22,1
555535247,2,0
556244438,308,3
556315561,38,1
556664297,180,1
556755297,8,0
556789239,51,2
556877878,12,0
557910522,7,0
558116561,8,0
558287779,26,0
559553780,687,4
560459880,146,1
560933203,22,0
562256148,39,0
563529644,16,0
563719931,87,0
564069814,423,1
564605059,3,0
564729231,141,1
564828790,2,0
565248871,584,1
565341672,43,0
566110335,31,0
566132126,41,0
568168381,54,2
568405253,7,0
570212667,4,1
570334871,2,0
570720027,274,1
571100495,12,0
572076593,404,1
572122341,30,0
572716982,2288,3
572908569,3,0
573991327,27,0
574419210,79,0
574613655,144,0
576012693,78,1
576596153,202,2
577660694,5,1
579111506,1411,3
579264682,6,0
581281233,618,1
581608376,219,0
582610160,2,0
583647680,140,0
583770928,40,0
584386167,3,1
585195570,6,0
586572148,4,0
588838263,3,0
589540648,108,0
591502462,30,0
592031222,69,0
592393016,8,0
593173577,101,2
593594458,71,0
594487576,103,1
594635376,7,0
595279208,666,1
595310556,927,0
596001422,3,0
596712751,1,0
597224882,2286,2
597679873,16,0
598723033,17,0
599992465,714,1
600345740,5,0
602375668,361,1
602730123,39,2
602910095,1108,3
603960341,55,0
604071654,767,2
604776203,109,1
604794633,364,1
605941532,13,0
608639995,3,0
610200685,5,0
610400597,1440,8
610608975,6,0
610801634,1339,9
611113833,1523,1
611197992,14,0
611645938,107,0
612191847,55,0
613068353,260,0
615041440,12,0
616282125,697,1
616487153,555,1
617427180,12,0
618457436,14,0
618850725,2,0
618924314,552,2
619633696,352,1
620046141,506,4
620073501,73,0
620377894,4,0
620861904,1408,1
621406402,44,0
622086521,345,1
622269052,5,0
623184172,16,0
623988091,364,1
624055397,4,0
625054308,2,0
625611059,5,0
626045472,634,2
626573620,338,1
630241287,240,1
630519882,111,1
631026979,99,1
631126367,1,0
631322744,6,0
631503331,2,0
631907477,212,1
633572585,733,2
633811348,93,1
633924340,177,2
633973721,10,0
634755275,6,1
635531487,3,0
636836535,7,0
701900406,998,4
703184616,27,0
703232110,21,1
703296265,1,0
706644228,12,0
707386962,54,1
707965747,43,0
708719180,262,3
710527026,167,2
711201239,713,1
712392934,1,0
712426591,648,1
713942268,85,0
714808082,475,1
715185612,7,0
716054778,34,0
716609215,1,0
717209679,16,0
719603528,397,1
723707376,40,0
724706594,627,4
729412039,7,0
733021309,276,1
738392672,333,2
740785135,44,2
743771593,61,1
747748663,1,0
749690881,610,2
751231447,20,0
758002094,2,0
758188830,105,1
758742056,97,1
762729787,7,0
763677782,2335,1
764004830,241,10
770702191,656,1
771748609,539,1
772708218,45,1
773097840,229,1
774995167,3,0
776414185,439,4
778216224,27,0
780148208,241,0
782690923,306,2
787253348,813,3
788091302,6,0
788937967,3,0
789253856,22,1
794037421,1,0
794714028,2,0
796388964,62,0
796519765,2,0
797755128,66,1
797956374,388,1
799036639,76,1
799996741,16,0
800324894,24,0
800524776,17,0
801280118,82,2
802021274,8,1
802611919,4,0
812934692,11,0
813874345,4,0
815722645,529,1
815818716,2,0
815864196,5,0
818211270,248,1
821380038,2,0
822087824,25,0
822931825,266,4
823158511,2,0
825818305,205,0
827767507,1,0
828157237,1582,1
828300295,6,0
828882679,3,0
830880252,3,0
832976143,139,1
833936946,1,0
834083611,12,0
835065246,252,1
835835023,1,0
840853189,102,1
846120566,1221,2
847658023,9,0
848891106,17,0
849445344,3,0
850864903,6,0
853428912,2,0
854806298,2,0
856153838,6,0
856893260,4,0
857277608,31,0
858258324,486,0
859573248,114,0
860686074,584,6
861953796,16,1
862259671,1,0
866383471,21,0
867217880,700,1
867409705,12,0
868877244,8,1
870539371,11,1
875502931,251,1
878706668,178,3
881128321,205,2
886513412,226,1
889963471,3,0
890236020,266,2
893307222,251,2
896982284,156,1
902276300,8,0
903703632,119,1
904244490,31,0
904740421,161,1
907248764,3,0
907270296,669,2
908367421,3,0
909036960,6,0
912419588,91,1
912895740,256,1
913229378,1013,3
914254440,541,1
915288608,550,3
920870221,824,0
922114670,3,0
923038464,44,2
925905517,335,2
926380100,326,2
927942728,1071,1
931669574,15,0
935722412,311,0
937821122,369,1
937957052,868,2
939600584,39,1
940290565,10,1
940963496,4,0
942006650,105,2
944292900,724,15
944471514,3,0
944894424,2,0
948451374,11,0
950349374,3,0
955716126,172,0
958499538,8,0
961172803,277,1
961239913,19,0
961434510,1,0
961445378,387,1
961881746,13,0
963997692,43,1
966234991,297,1
970081418,2,0
972721843,35,1
973075548,133,1
973115629,395,4
974709871,36,0
977619834,374,1
978741464,80,0
979735292,4,0
979850508,6,0
981123528,13,0
981170526,352,2
982532094,9,0
982813578,4,0
989423077,9,0
991235172,148,4
993907596,11,0
994358988,144,1
996626748,564,1
998201072,3,0
998434838,7,0
998503916,96,1
999146035,1,0
1000120334,1,0
1002183738,4,1
1003360826,1,1
1006680097,13,1
1006932792,2,0
1007370128,3,0
1009440817,27,0
1010057352,10,0
1010705413,1,0
1011428408,1689,2
1013139235,5,0
1013741317,17,0
1019164404,65,0
1020045626,54,0
1027127731,36,0
1031069827,1,0
1035409813,30,0
1039629968,2,1
1045118574,73,1
1046882257,1,0
1047721880,7,1
1048009244,308,1
1049782801,156,1
1050076962,498,1
1051613298,2,0
1053744206,3,0
1053840726,2,0
1056013135,2,0
1059040274,609,1
1066195304,64,1
1066201908,7,0
1066251750,146,1
1069546728,6,0
1074706850,3,0
1074998814,1067,1
1080688182,2,0
1084045279,3,0
1085331852,494,6
1090706665,18,0
1093964065,3,0
1096470686,278,1
1096566492,159,1
1097675570,42,1
1098366438,229,5
1098420997,38,1
1100927498,1763,1
1105021068,3,0
1105310917,1,0
1109852431,68,3
1110465150,19,0
1110465798,11,0
1110539431,3,0
1110867655,73,2
1118518062,311,1
1123870620,94,5
1125749240,124,0
1127273983,60,1
1128039900,74,2
1130785034,275,1
1132723652,179,1
1136180412,400,0
1137113252,65,1
1138354381,22,0
1139834744,11,0
1140634916,399,1
1141190239,8,0
1143961704,208,2
1150165926,5,0
1153045459,1136,0
1154938920,132,1
1156758668,1,0
1158681474,2,0
1165694676,46,0
1169438480,617,1
1170688178,54,0
1172105210,54,1
1172489436,183,5
1173055309,579,0
1176514446,4,0
1179234654,185,0
1180103252,6,0
1180857662,2,0
1183624166,11,0
1184052361,50,0
1186133257,2,1
1196919690,20,0
1198429356,66,2
1200110316,1,0
1201144436,796,1
1202784571,164,1
1203552600,55,1
1206258060,25,0
1208975294,887,1
1209253220,7,0
1213875818,1434,2
1217042760,3,0
1219506452,54,0
1223445967,4,0
1224197401,10,0
1227829573,500,1
1228116584,9,0
1229080680,5,0
1235111761,1,0
1237900303,192,1
1239120271,5,0
1241192600,8,0
1245636804,743,4
1246568611,5,0
1250473878,52,1
1255728151,2,0
1259021527,169,1
1259824567,8,0
1260177343,474,1
1260518365,26,1
1261869702,173,1
1264604665,2,0
1265601914,1,0
1266374569,3,0
1268503454,12,0
1271791544,910,1
1273213393,7,0
1274879209,159,0
1275400069,17,0
1277541031,1,0
1277754427,61,0
1278871142,7,2
1280895307,458,1
1281190112,2,1
1281420890,7,0
1281519726,335,3
1287225810,238,5
1287785750,12,0
1288958298,1721,6
1292268386,194,1
1293972997,30,0
1297421743,17,0
1298423017,605,1
1311441002,4,0
1315921093,408,1
1317893702,8,0
1318597278,10,0
1319754529,102,1
1319789401,333,2
1321337683,6,0
1322248970,9,0
1322543941,20,0
1325351780,129,3
1325721486,263,1
1327321944,751,2
1327529270,24,0
1328820918,1,0
1329419101,13,0
1329494317,6,0
1332012422,39,2
1333587032,236,1
1335222746,7,1
1336230241,1207,3
1339488762,1087,1
1344256548,543,2
1345505731,316,3
1347093468,8,0
1347782756,1,0
1348114507,2,0
1349208589,3,0
1351659194,18,1
1352061990,24,0
1354014925,85,2
1354645309,131,1
1355316210,431,5
1356092868,693,1
1357839421,514,3
1357846266,24,0
1359460969,1269,1
1359559332,34,3
1362305016,151,1
1362871386,4,0
1364953412,114,0
1365230282,1,0
1365423529,188,0
1366768250,44,0
1367657035,107,1
1371583490,458,2
1371892508,2,1
1373939168,471,2
1375084074,443,3
1376964060,2,0
1377465848,89,1
1377728786,28,0
1378683594,63,1
1380538009,1,0
1382894354,105,1
1383749232,100,1
1388691073,7,0
1388848194,5,0
1392087342,1,1
1392503990,1,0
1397314032,17,0
1398397364,5,0
1398894746,2,0
1400062934,381,0
1401012026,14,0
1401129668,85,0
1403323644,3,1
1405183284,1115,1
1410180956,27,1
1410961021,283,2
1412435060,61,1
1412708317,155,0
1412754547,78,0
1417752086,5,0
1418763302,308,3
1421958157,103,3
1425562926,26,1
1428041599,1,0
1428209610,2,0
1428260480,64,1
1433012941,179,1
1433815183,235,1
1437246877,3,0
1444047740,4,0
1444284523,3,0
1444757208,151,2
1444969045,897,1
1449507841,292,3
1453180627,211,1
1454455188,279,0
1462043713,73,1
1463418912,106,0
1464260527,11,0
1466366744,601,1
1471899860,370,1
1471979238,3,0
1473531638,2,0
1478114610,1,0
1478629448,735,0
1480132364,2,0
1481079636,77,0
1481404436,17,0
1485619117,173,1
1487211776,25,1
1490792558,201,2
1494453444,89,1
1496223524,106,0
1496601013,288,2
1504176926,31,0
1511297101,17,0
1514155040,11,0
1520721080,1,0
1529716106,405,2
1530027780,17,0
1531568604,19,0
1533306247,70,1
1534336946,1,0
1541470764,8,0
1543403514,7,2
1546656000,176,4
1548309139,1,0
1553405479,6,0
1558623656,3,0
1561256618,131,2
1567177272,406,3
1568218255,5,0
1569642896,196,1
1571109974,2,0
1571591388,281,7
1572891265,393,1
1573585807,429,2
1575218526,19,0
1575537090,124,0
1576797522,2,0
1576826306,64,1
1577641159,4,0
1579080938,6,1
1582165440,984,2
1591183950,2,0
1592101442,258,2
1593636932,333,1
1594290685,4,0
1595423816,8,0
1598930275,43,0
1599527005,6,0
1604604756,504,6
1606162429,185,3
1609003272,4,0
1613599560,3,0
1620313052,205,2
1620846667,1197,1
1621750992,7,0
1623272011,4,0
1625428248,208,1
1626078433,62,1
1627194109,202,1
1628724649,27,0
1629944641,103,1
1633080116,25,1
1635359845,283,1
1636710595,225,2
1639412688,62,0
1641446792,1,0
1643942522,645,1
1646732238,175,1
1647553189,57,1
1648697124,5,0
1650135380,67,0
1650497456,17,0
1653870595,38,0
1654355352,3,0
1656792973,868,1
1659169808,590,2
1661495352,896,1
1663601720,15,0
1665449125,67,1
1665553206,14,0
1665599546,13,1
1665666602,7,1
1666873268,653,1
1667134274,36,1
1668352844,777,1
1671578000,87,1
1671678961,3,0
1672113372,502,1
1678439269,152,0
1684008936,48,1
1685986734,26,0
1691131735,8,0
1694505356,474,2
1695249294,2,0
1697849406,11,0
1700159245,6,0
1711238244,466,1
1711589760,2,0
1715306419,6,0
1717000502,1,0
1718010302,382,1
1719340254,62,1
1722422840,5,0
1724594640,25,1
1736100007,205,1
1839898693,2,0
1845697262,54,0
1848589849,44,0
1848962180,7,0
1852059997,475,3
1854191378,9,1
1859908129,112,1
1860340124,122,1
1861388023,41,0
1862822629,851,5
1864023409,83,0
1865461476,6,0
1867245607,10,0
1876008709,3,0
1880581801,6,0
1882120478,1036,5
1887480979,7,0
1890934298,6,0
1901295775,27,0
1901439248,48,0
1905225733,7,0
1910976956,1132,1
1915050013,3,1
1916420629,13,1
1917715891,20,0
1918327549,73,0
1920411726,92,0
1925162468,484,1
1934388686,969,2
1935567020,380,1
1941778850,273,3
1947442903,105,4
1949148373,8,0
1952683669,97,0
1958501491,42,0
1959731262,124,0
1962668041,45,1
1965232224,687,2
1969389529,57,1
1969784017,4,1
1970448788,8,0
1970932622,189,1
1974471799,373,3
1976958752,8,0
1977288493,203,1
2147520606,204,1
2147749255,493,7
2148952813,4,0
2152062426,5,1
2153342610,1,1
2155725468,79,1
2159334205,47,0
2161484305,782,1
2161531012,9,1
2162844822,189,19
2165815074,3,0
2172640001,13,0
2172667516,197,0
2174356466,7,0
2178600162,218,3
2180476076,17,0
2181063638,108,2
2181279323,3,0
2183457530,10,0
2184927196,10,0
2186280070,20,0
2186520240,5,0
2188509068,390,3
2190344504,1385,1
2190437776,22,1
2190897793,2,0
2195469942,32,1
2195736141,17,0
2196483180,203,0
2196687155,1,0
2197131085,78,0
2197894937,99,1
2199788081,33,0
2200594326,310,2
2201101757,14,0
2202500346,2,0
2203566064,854,1
2205886082,7,0
2206974626,50,0
2209102164,9,0
2209563637,3,0
2212813227,2,0
2214146143,73,0
2216213467,9,0
2216428941,416,2
2217449602,66,1
2217716372,25,1
2227171429,3,0
2227214903,30,2
2228216012,70,0
2228494195,2,0
2228770040,117,1
2230636801,8,0
2231995117,4,0
2233268647,3,0
2234853648,7,0
2235387880,4,0
2237178240,315,1
2237521885,1594,2
2238972696,141,1
2239468784,12,0
2239864518,370,1
2242057603,1,0
2243449399,884,4
2243958368,13,0
2245494694,1355,2
2248474104,57,2
2252638299,174,0
2253165734,765,3
2253608826,669,4
2257858795,2,0
2261160062,325,2
2267317897,51,1
2268366169,81,0
2271834116,7,0
2272550560,203,1
2273278213,1,0
2277006756,11,0
2277802537,8,0
2280879300,118,0
2281523534,2,0
2282728129,10,1
2283322983,60,1
2283736958,1473,1
2283791641,3,0
2283816001,454,1
2285306300,3,0
2286529953,395,1
2286587159,559,3
2286692510,2,0
2286805507,14,0
2287256756,1,0
2287366542,336,1
2288689645,6,0
2289918397,15,0
2290132931,140,1
2290337984,363,3
2292098688,28,0
2293882186,314,1
2294731250,372,1
2295141498,4,0
2299048712,267,1
2299409252,26,1
2302748268,4,0
2303018492,6,0
2303516610,95,1
2303597508,7,0
2306201965,2353,1
2306494250,7,0
2308321327,159,5
2308865377,979,1
2309273364,8,0
2309946813,2,0
2310268717,358,1
2310848114,103,1
2311168135,5,1
2312181328,8,1
2313027666,1307,1
2315552133,254,1
2316231235,241,1
2318314365,2,0
2318646536,5,0
2319333946,69,0
2320056206,8,0
2325832484,11,1
2328375344,6,0
2328553472,3,0
2328788477,24,0
2330281796,561,1
2331128540,19,0
2332594347,73,1
2333399166,318,1
2334255228,2,0
2335908233,135,1
2336911345,2,0
2338427561,104,1
2341653798,849,1
2341951224,16,0
2344211456,33,1
2347323266,200,1
2349134580,981,1
2349467928,15,1
2352022705,10,0
2352156768,7,0
2352951391,267,1
2355114606,8,0
2357029086,149,0
2359034939,10,0
2359136277,34,0
2359283076,40,1
2361454653,18,0
2362119714,10,0
2363939294,9,1
2365623413,181,0
2365792614,647,1
2366952760,13,0
2370797143,86,1
2371550855,2,0
2375434712,11,1
2375818214,51,0
2380566639,2,0
2383647510,752,1
2387293189,937,0
2387771638,3,0
2391285080,5,0
2393364936,194,1
2394578373,7,0
2396400469,4,0
2400112379,1,0
2400774870,147,3
2401304341,19,1
2404779480,136,1
2405050730,219,6
2405580096,654,3
2407030241,264,1
2408566927,935,1
2409575677,1,0
2411663785,3,0
2413306481,966,3
2413650526,9,0
2414067781,39,0
2414142091,401,1
2414913756,485,1
2417369113,207,2
2418146478,1,0
2418810851,3,0
2420117111,4,1
2421193216,1706,2
2425474669,13,1
2425798476,39,0
2425965139,25,0
2427169292,643,2
2428085516,4,0
2430103417,687,0
2431160687,19,0
2431363724,315,2
2431682806,7,0
2431737296,134,3
2432049565,5,0
2435200243,1,0
2435614669,1,0
2435823044,15,0
2436000564,216,2
2440620382,514,1
2443732009,5,0
2444432183,11,0
2444722548,128,1
2444906745,1,0
2450169080,1450,5
2450393599,51,0
2452608027,21,0
2456640402,2,0
2457262292,235,2
2457610462,47,0
2458263690,286,6
2458455084,740,3
2459552240,9,0
2462424707,30,0
2463170724,7,0
2464135300,30,0
2467058466,181,2
2467271167,6,1
2472116462,791,1
2472257924,35,0
2472445215,485,1
2473266547,55,0
2474310294,26,0
2477357204,215,1
2478713742,395,1
2479139960,948,4
2479837495,6,0
2483372293,9,1
2483954344,2816,1
2483981912,3,0
2485715768,5,0
2493418548,94,0
2493772082,2,0
2493853212,9,0
2494696741,1,0
2498329522,14,0
2499532784,37,1
2501323788,128,1
2501585700,245,1
2504216662,1,0
2505419094,41,0
2510988588,36,0
2512852330,80,1
2514839491,62,1
2517885088,808,2
2523058352,331,1
2523126250,6,0
2524164200,256,2
2524508687,6,1
2525463758,3,0
2525716756,343,1
2525745547,97,1
2527008735,42,0
2527728522,332,2
2529313836,6,1
2533542456,2,0
2537697700,168,0
2537893097,1,0
2538055734,470,1
2538999950,1136,2
2539157582,513,0
2539742989,157,0
2541551799,168,2
2546969610,313,1
2553850914,13,2
2559604860,3,1
2560710709,237,1
2565826984,3,0
2566505083,10,0
2568243230,237,2
2568957975,54,0
2568997101,264,1
2569483686,370,0
2571433091,44,0
2574665844,44,0
2575302427,5,1
2575892019,554,1
2576720712,15,2
2579455499,176,0
2579543942,1,0
2580306517,444,2
2580884246,3,0
2582060155,11,0
2584051981,119,1
2584679738,2,0
2585975274,302,8
2593551989,2,0
2597470083,3,0
2599341182,1,0
2599697247,30,0
2600703030,42,0
2601989342,15,0
2603176291,151,2
2603564713,6,1
2604741667,316,2
2605621628,1,0
2605675838,122,1
2609550290,6,0
2610063997,1,0
2615370416,146,3
2618043851,160,1
2629285306,2,0
2633621681,21,1
2638989771,1,0
2647640633,12,0
2652244128,244,1
2654075148,1,0
2654651323,47,0
2659104583,1411,1
2659262192,789,0
2659466461,150,1
2663536867,530,1
2665129185,14,1
2669285380,8,0
2670982172,315,1
2676199029,81,0
2678626284,7,0
2682319789,4,1
2682797156,81,1
2684424924,68,2
2693397105,3,0
2694786050,10,1
2697233646,249,1
2698003399,13,0
2698895709,50,0
2712991367,1,0
2713548494,368,1
2713773622,277,1
2714152599,7,0
2720051267,455,1
2721286970,5,0
2721890870,27,0
2722779937,1170,2
2724215808,735,1
2725922867,4,0
2729275633,500,1
2729306002,352,4
2732228973,28,0
2732553840,540,1
2732784567,642,6
2734468198,550,2
2735408163,323,3
2737084461,3,0
2738681340,2,0
2739712336,4,0
2739928139,49,0
2741619216,144,1
2741850776,475,1
2742636815,5,0
2742980242,417,1
2745973895,348,1
2748380129,75,1
2752906901,17,0
2754147565,265,2
2755631844,749,1
2757550191,1293,3
2758204801,346,2
2759534784,219,0
2759630595,986,4
2759738605,8,0
2761296050,67,1
2763675077,4,0
2766151782,40,0
2768442582,3,0
2769450523,10,1
2771407863,2,0
2775642549,20,0
2779517050,577,2
2782681832,3,1
2783669044,128,1
2784034304,19,0
2786074895,11,1
2789510641,22,0
2789611434,77,1
2792655586,4,0
2797791083,1,0
2800235054,5,1
2800466913,287,1
2801019239,101,1
2801399401,353,3
2801948396,49,0
2803251684,178,1
2803752921,9,0
2806516345,994,1
2808934151,2,0
2813126401,7,0
2813203105,49,1
2813514222,268,4
2818998184,102,0
2819643986,33,0
2820542098,55,0
2821306300,23,0
2822381324,121,1
2822662924,5,0
2824294703,51,1
2824426833,28,0
2824525802,8,1
2826950303,9,1
2826991812,65,0
2828656854,1391,1
2828664616,23,1
2829533978,93,1
2830548645,5,0
2832497641,78,0
2835338274,54,1
2835480846,7,0
2836078754,78,0
2839580800,1,0
2842085723,1,0
2842575445,403,0
2842635756,996,1
2843172391,4,0
2846594735,27,0
2853526502,78,1
2858426831,15,1
2860416727,11,0
2860748568,506,0
2861549067,37,0
2861963329,5,0
2866212752,5,0
2866370699,30,0
2866822230,8,0
2868017577,733,1
2869337993,148,3
2869836264,1108,11
2874594221,418,3
2878895652,2370,1
2883443164,771,3
2883489013,1432,2
2883604951,1088,1
2885455500,28,1
2885630723,136,4
2885759484,1,0
2886870116,4,1
2887051857,36,0
2888212655,7,0
2888593734,1726,1
2888660381,29,0
2888861395,25,0
2891982811,2,0
2893414655,243,0
2894796272,232,7
2897364869,21,0
2899387432,68,0
2901468152,525,1
2906881485,1,0
2913202115,81,1
2914849759,84,1
2915290469,4,0
2918918006,181,1
2919004174,9,0
2925036240,30,1
2931999886,1496,2
2934561511,86,1
2934687763,1,0
2935001639,1,0
2939301534,130,1
2940573611,6,0
2940933774,25,0
2941494763,692,0
2944342592,324,1
2946715279,32,0
2948246613,10,1
2949010468,5,1
2949685629,111,1
2952021136,13,0
2952411097,4,0
2954229110,1208,1
2955103529,29,0
2955338137,3,0
2955781978,100,1
2956470775,242,4
2959460104,4,1
2959678221,394,2
2961874263,391,1
2961911340,344,1
2965608929,252,1
2967772223,214,3
2971267439,1,0
2975772573,2,0
2979184355,85,1
2979930260,67,2
2980311131,8,0
2983211170,1,0
2989542125,17,1
2990111655,589,3
2991818256,409,2
2992545650,904,1
2994369436,1,0
2995258686,175,1
2995283485,166,1
3000945173,4,0
3001549707,45,0
3001641933,1,0
3002817059,158,2
3002893323,807,1
3003023056,19,0
3004106497,82,1
3005733012,2008,2
3006274647,1,0
3008158601,225,2
3009334558,73,1
3010531140,3,0
3012690457,1362,1
3012986168,487,2
3016900076,504,0
3018756937,231,3
3028382769,8,0
3028486301,1,0
3031763977,1552,2
3033003720,209,1
3037064408,257,2
3037173592,48,1
3038077462,132,3
3038241140,300,0
3039678351,35,0
3039721333,4,0
3041231499,809,2
3043603862,9,0
3046539937,1,0
3050280643,3,0
3052673730,362,2
3054194039,7,0
3056116541,1,0
3057567668,7,0
3058849920,142,1
3061660334,1,0
3063800430,792,3
3067390639,445,2
3068461428,5,0
3068759257,43,1
3069210270,147,0
3070522988,2,0
3073725183,11,0
3074083536,65,0
3081497177,12,0
3081566699,2,0
3082018247,207,1
3083051042,9,0
3085841980,745,4
3086495507,4,0
3087560363,1,0
3087757975,10,0
3091696533,1,0
3092232629,26,0
3092502448,1182,4
3095271991,140,1
3106202269,180,2
3111993791,795,1
3112848887,45,0
3113755906,984,2
3119740296,1038,1
3120209502,166,2
3121696302,137,2
3122123479,290,1
3125224007,6,0
3125444515,119,1
3128141297,842,1
3130406181,5,0
3137535853,638,1
3142095077,428,2
3144923616,651,3
3147179149,2,0
3148645705,537,1
3152106299,16,0
3153968057,2,0
3158054565,1,0
3158632437,61,1
3160023307,34,0
3165858440,154,1
3166178833,575,1
3171015174,2,1
3173348733,236,0
3174265390,12,0
3174727427,7,0
3178013366,4,1
3178291501,295,1
3178572366,2,0
3179688935,1162,4
3179850863,18,0
3180705992,567,1
3181805287,1,0
3185142752,1,0
3185297814,813,2
3185348892,35,2
3186562517,6,1
3187302512,445,1
3188333352,485,1
3188486197,356,1
3190478376,137,1
3197814440,226,0
3207579299,5,1
3214648270,123,0
3221739618,340,1
3222535754,14,0
3225798189,145,0
3226566058,3,0
3226592150,4,0
3227411485,7,1
3228059178,15,0
3228085155,256,1
3229496760,299,2
3230681245,26,0
3230939687,24,0
3232474454,13,0
3233870016,21,0
3234206654,549,2
3236448131,339,1
3236613157,35,0
3238657728,105,2
3240798151,64,1
3245645776,2,0
3248180005,377,2
3248463512,505,1
3251980182,663,1
3252860635,442,3
3253387567,100,1
3253870885,102,1
3255148501,14,1
3256253982,263,2
3257682099,9,0
3260389458,418,3
3261403320,27,1
3265656200,277,3
3266342988,1,0
3267025850,6,1
3268602972,510,1
3274918975,18,1
3281720809,22,1
3283860541,7,0
3284272321,1504,1
3286608241,153,3
3290073805,31,1
3290689091,1,0
3291354500,302,1
3292911462,642,4
3293401560,101,2
3296322847,4,0
3297015600,17,1
3298046185,392,2
3298268728,33,1
3298641346,259,3
3301715574,287,1
3301715898,1,0
3302238842,582,1
3307034372,11,0
3307061220,47,1
3311907747,60,0
3313143320,1708,1
3313643111,2,0
3314383418,1778,3
3320392887,13,0
3320749574,10,0
3321372395,57,1
3321748127,37,0
3321831468,68,1
3323393638,46,1
3324431825,1,0
3324619055,9,0
3342741827,369,3
3345589923,417,2
3348821602,2,0
3350930830,1063,3
3351223889,382,1
3351615003,37,0
3352140351,1,0
3353051061,510,1
3353129673,4,0
3355435797,145,0
3355626791,2,0
3356004250,349,4
3358900666,2,0
3361816071,6,0
3365743642,3,0
3369208402,1,0
3370922127,11,0
3371775543,108,2
3374416415,6,0
3384002836,8,0
3384333559,3,1
3387542765,4,0
3389296557,780,1
3393579513,20,1
3395460933,212,2
3397615899,915,5
3402189537,57,1
3402824392,1,0
3407748879,181,3
3411043331,11,0
3414498503,15,0
3416691374,477,1
3420763145,204,3
3423082155,3,0
3424090900,451,2
3435559299,186,0
3438845165,39,1
3439607358,79,0
3447235343,10,0
3455946142,23,0
3469261697,294,0
3471869902,351,1
3472832174,1243,2
3514252677,3,1
3519663253,525,3
3523989915,11,0
3551818218,223,1
3557552958,73,3
3562646317,2,0
3592061655,20,0
3599949742,5,0
3602071101,50,0
3604636577,1,0
3605001139,9,1
3618226752,136,1
3627299718,869,2
3634454592,53,2
3653971715,872,2
3656547137,17,0
3657114521,26,0
3663742275,2,0
3676728573,1,1
3686482216,1787,1
3699898711,186,0
3704914872,56,0
3707794701,84,0
3710849119,73,1
3733950137,69,0
3748317389,4,0
3763303221,8,0
3769720581,3,0
3772475413,306,4
3777404653,53,0
3779690054,118,2
3794495359,14,0
3797572341,24,2
3806561833,2,0
3819636676,2,0
3828855646,691,2
3837246202,20,0
3843640245,897,2
3845980394,76,1
3863366652,223,2
3886099279,136,1
3892103474,214,2
3900871457,1234,11
3904520962,6,0
3909466399,340,1
3917342845,253,1
3944942486,2,0
3945642563,24,0
3953487378,625,2
3959996900,2,0
3970126754,6,2
3973104014,3,0
3981495261,1,0
3996911715,5,0
4007207594,212,2
4017099076,248,1
4017155655,2,0
4023920434,154,0
4025870902,3,0
4026308170,15,1
4026480418,6,0
4029018734,1404,2
4029379873,467,1
4030371792,183,0
4030814476,189,2
4033259056,186,2
4035362485,22,0
4038298097,508,1
4038404356,22,2
4038689049,65,1
4058197512,361,2
4069311808,13,0
4069896899,66,0
4076134666,33,0
4084827705,414,1
4101689517,30,0
4102334055,3,0
4105573216,2,0
4114206274,1301,1
4118559676,1,0
4127217795,12,0
4130860918,14,0
4137767542,1154,1
4139658629,7,1
4149164364,4,0
4153371153,255,2
4153952358,175,2
4157022892,73,0
4160203479,3,0
4174668628,2,0
4175329115,1,0
4178373014,251,3
4184837242,3,0
4186843694,448,1
4191906554,471,5
4193353753,1036,1
4194762792,658,2
4203504755,28,0
4212005381,22,0
4214136858,421,1
4218084860,1,0
4242388225,1,0
4256488694,117,0
4287265097,132,0
4311961589,1,0
4319652797,67,0
4319693115,29,0
4331697033,160,1
4334061388,269,1
4334846776,390,0
4336967894,59,0
4343092094,12,1
4350290477,704,2
4368883097,15,0
4379493498,10,0
4387327334,57,1
4387513641,51,1
4390246047,213,1
4399065940,3,0
4414025079,1,0
4417083434,501,0
4432121413,242,1
4436292856,2,0
4438311793,2,0
4439583760,626,0
4441077553,129,5
4463318200,10,0
4464218115,1,0
4469284289,6,0
4481564278,2,0
4482925332,242,1
4502427562,1,0
4505795352,711,3
4516746447,269,2
4571814261,448,2
4590592108,21,1
4604667794,8,0
4612370792,39,1
4612969049,5,0
4618489518,16,1
4629052039,84,1
4629168317,3,0
4636994598,10,1
4673395634,54,1
4679095285,1,0
4690277778,3,0
4694621569,136,1
4706541679,379,2
4706949314,24,1
4707491054,617,1
